y,preds,name,type,cell_type_label,disease
0.0,0,RXRG,test,epithelial cell of lacrimal sac,RA
0.0,0,CCND1,test,epithelial cell of lacrimal sac,RA
0.0,0,A2M,test,epithelial cell of lacrimal sac,RA
0.0,0,ABCB1,test,epithelial cell of lacrimal sac,RA
0.0,0,ADH7,test,epithelial cell of lacrimal sac,RA
0.0,0,BRAF,test,epithelial cell of lacrimal sac,RA
0.0,0,ALDH1A1,test,epithelial cell of lacrimal sac,RA
0.0,0,DGKH,test,epithelial cell of lacrimal sac,RA
0.0,0,PYCR1,test,epithelial cell of lacrimal sac,RA
0.0,0,REN,test,epithelial cell of lacrimal sac,RA
1.0,0,TUBB2B,test,epithelial cell of lacrimal sac,RA
0.0,0,TXNRD1,test,epithelial cell of lacrimal sac,RA
0.0,0,GSR,test,epithelial cell of lacrimal sac,RA
0.0,0,TRPV4,test,epithelial cell of lacrimal sac,RA
0.0,0,EPHA2,test,epithelial cell of lacrimal sac,RA
1.0,0,TUBB2A,test,epithelial cell of lacrimal sac,RA
0.0,0,GLDC,test,epithelial cell of lacrimal sac,RA
0.0,0,MAP4K4,test,epithelial cell of lacrimal sac,RA
0.0,0,MAPK6,test,epithelial cell of lacrimal sac,RA
0.0,0,PLAT,test,epithelial cell of lacrimal sac,RA
0.0,0,CACNB4,test,epithelial cell of lacrimal sac,RA
0.0,0,NTRK1,test,epithelial cell of lacrimal sac,RA
0.0,0,ALDH1A3,test,epithelial cell of lacrimal sac,RA
0.0,0,SLC2A1,test,epithelial cell of lacrimal sac,RA
0.0,0,HSPA8,test,epithelial cell of lacrimal sac,RA
0.0,0,RAMP1,test,epithelial cell of lacrimal sac,RA
0.0,0,FGFR2,test,epithelial cell of lacrimal sac,RA
0.0,0,TKT,test,epithelial cell of lacrimal sac,RA
0.0,0,APP,test,epithelial cell of lacrimal sac,RA
0.0,0,S100A16,test,epithelial cell of lacrimal sac,RA
0.0,0,ESRRG,test,epithelial cell of lacrimal sac,RA
1.0,0,PDE3A,test,epithelial cell of lacrimal sac,RA
0.0,0,CACNB2,test,epithelial cell of lacrimal sac,RA
0.0,0,IGFBP3,test,epithelial cell of lacrimal sac,RA
0.0,0,CTNNB1,test,epithelial cell of lacrimal sac,RA
1.0,0,PDE6B,test,epithelial cell of lacrimal sac,RA
0.0,0,ALDH3A1,test,epithelial cell of lacrimal sac,RA
0.0,0,SLC16A4,test,epithelial cell of lacrimal sac,RA
0.0,0,F2R,test,epithelial cell of lacrimal sac,RA
0.0,0,KRT6A,test,epithelial cell of lacrimal sac,RA
0.0,0,FER,test,epithelial cell of lacrimal sac,RA
0.0,0,CA8,test,epithelial cell of lacrimal sac,RA
0.0,0,NQO1,test,epithelial cell of lacrimal sac,RA
0.0,0,HSP90AA1,test,epithelial cell of lacrimal sac,RA
0.0,0,NOMO1,test,epithelial cell of lacrimal sac,RA
0.0,0,LTK,test,epithelial cell of lacrimal sac,RA
0.0,0,MYLK,test,epithelial cell of lacrimal sac,RA
0.0,0,LTF,test,epithelial cell of lacrimal sac,RA
0.0,0,SERPINF1,test,epithelial cell of lacrimal sac,RA
0.0,0,COX7A1,test,epithelial cell of lacrimal sac,RA
0.0,0,RORA,test,epithelial cell of lacrimal sac,RA
0.0,0,MAP4K5,test,epithelial cell of lacrimal sac,RA
0.0,0,NEK1,test,epithelial cell of lacrimal sac,RA
0.0,0,DSP,test,epithelial cell of lacrimal sac,RA
0.0,0,LCN1,test,epithelial cell of lacrimal sac,RA
0.0,0,GSTP1,test,epithelial cell of lacrimal sac,RA
0.0,0,TRAPPC3,test,epithelial cell of lacrimal sac,RA
0.0,0,MT-CO2,test,epithelial cell of lacrimal sac,RA
0.0,0,KCNB1,test,epithelial cell of lacrimal sac,RA
0.0,0,TOP1,test,epithelial cell of lacrimal sac,RA
0.0,0,CDK7,test,epithelial cell of lacrimal sac,RA
0.0,0,ITGB1,test,epithelial cell of lacrimal sac,RA
0.0,0,HP,test,epithelial cell of lacrimal sac,RA
0.0,0,GPX2,test,epithelial cell of lacrimal sac,RA
0.0,0,ALK,test,epithelial cell of lacrimal sac,RA
0.0,0,SLC12A2,test,epithelial cell of lacrimal sac,RA
0.0,0,PLAUR,test,epithelial cell of lacrimal sac,RA
0.0,0,FRK,test,epithelial cell of lacrimal sac,RA
0.0,0,PTGDS,test,epithelial cell of lacrimal sac,RA
0.0,0,NCS1,test,epithelial cell of lacrimal sac,RA
0.0,0,KCNH2,test,epithelial cell of lacrimal sac,RA
0.0,0,YES1,test,epithelial cell of lacrimal sac,RA
0.0,0,KCNMA1,test,epithelial cell of lacrimal sac,RA
0.0,0,FGF1,test,epithelial cell of lacrimal sac,RA
0.0,0,YARS2,test,epithelial cell of lacrimal sac,RA
0.0,0,HSPD1,test,epithelial cell of lacrimal sac,RA
1.0,0,PDE1C,test,epithelial cell of lacrimal sac,RA
0.0,0,DGKI,test,epithelial cell of lacrimal sac,RA
0.0,0,ALDH7A1,test,epithelial cell of lacrimal sac,RA
1.0,0,NOS2,test,epithelial cell of lacrimal sac,RA
0.0,0,EPAS1,test,epithelial cell of lacrimal sac,RA
0.0,0,GAMT,test,epithelial cell of lacrimal sac,RA
0.0,0,APLP1,test,epithelial cell of lacrimal sac,RA
0.0,0,CASP3,test,epithelial cell of lacrimal sac,RA
0.0,0,ACTG1,test,epithelial cell of lacrimal sac,RA
0.0,0,PRDX1,test,epithelial cell of lacrimal sac,RA
0.0,0,CAMK2B,test,epithelial cell of lacrimal sac,RA
0.0,0,ADRB2,test,epithelial cell of lacrimal sac,RA
0.0,0,PKM,test,epithelial cell of lacrimal sac,RA
0.0,0,HSD17B2,test,epithelial cell of lacrimal sac,RA
0.0,0,PSAT1,test,epithelial cell of lacrimal sac,RA
0.0,0,SLK,test,epithelial cell of lacrimal sac,RA
0.0,0,ERBB4,test,epithelial cell of lacrimal sac,RA
0.0,0,S100A6,test,epithelial cell of lacrimal sac,RA
0.0,0,GLS,test,epithelial cell of lacrimal sac,RA
0.0,0,DGKG,test,epithelial cell of lacrimal sac,RA
1.0,0,MAP2K2,test,epithelial cell of uterus,RA
0.0,0,DNMT3A,test,epithelial cell of uterus,RA
0.0,0,RFK,test,epithelial cell of uterus,RA
0.0,0,SLC2A1,test,epithelial cell of uterus,RA
1.0,0,NCBP2,test,epithelial cell of uterus,RA
0.0,0,PEBP1,test,epithelial cell of uterus,RA
0.0,0,MAP4K4,test,epithelial cell of uterus,RA
0.0,0,PIM3,test,epithelial cell of uterus,RA
0.0,0,RPL10,test,epithelial cell of uterus,RA
0.0,0,DGKH,test,epithelial cell of uterus,RA
0.0,0,AKR1A1,test,epithelial cell of uterus,RA
0.0,0,SLC25A5,test,epithelial cell of uterus,RA
0.0,0,ARL2,test,epithelial cell of uterus,RA
0.0,0,RAMP1,test,epithelial cell of uterus,RA
0.0,0,MGST1,test,epithelial cell of uterus,RA
0.0,0,GSTO1,test,epithelial cell of uterus,RA
0.0,0,TUBG1,test,epithelial cell of uterus,RA
0.0,0,MMP2,test,epithelial cell of uterus,RA
0.0,0,MAPK8,test,epithelial cell of uterus,RA
0.0,0,IDH3B,test,epithelial cell of uterus,RA
0.0,0,GLA,test,epithelial cell of uterus,RA
0.0,0,KRT8,test,epithelial cell of uterus,RA
0.0,0,PDXK,test,epithelial cell of uterus,RA
0.0,0,SF1,test,epithelial cell of uterus,RA
0.0,0,TKT,test,epithelial cell of uterus,RA
0.0,0,HADH,test,epithelial cell of uterus,RA
0.0,0,HNRNPK,test,epithelial cell of uterus,RA
0.0,0,EPCAM,test,epithelial cell of uterus,RA
0.0,0,YES1,test,epithelial cell of uterus,RA
0.0,0,OXSR1,test,epithelial cell of uterus,RA
0.0,0,ISYNA1,test,epithelial cell of uterus,RA
0.0,0,ANXA1,test,epithelial cell of uterus,RA
0.0,0,RPSA,test,epithelial cell of uterus,RA
0.0,0,PAK1,test,epithelial cell of uterus,RA
0.0,0,GSTK1,test,epithelial cell of uterus,RA
0.0,0,NT5E,test,epithelial cell of uterus,RA
0.0,0,ABL2,test,epithelial cell of uterus,RA
0.0,0,PRDX1,test,epithelial cell of uterus,RA
0.0,0,MT-CO2,test,epithelial cell of uterus,RA
0.0,0,CLK1,test,epithelial cell of uterus,RA
0.0,0,PKM,test,epithelial cell of uterus,RA
0.0,0,HDAC6,test,epithelial cell of uterus,RA
0.0,0,PGK1,test,epithelial cell of uterus,RA
0.0,0,S100A16,test,epithelial cell of uterus,RA
0.0,0,MT-ATP6,test,epithelial cell of uterus,RA
0.0,0,P4HB,test,epithelial cell of uterus,RA
0.0,0,RPL14,test,epithelial cell of uterus,RA
0.0,0,SOD1,test,epithelial cell of uterus,RA
0.0,0,EPHA2,test,epithelial cell of uterus,RA
0.0,0,TFRC,test,epithelial cell of uterus,RA
0.0,0,CPNE1,test,epithelial cell of uterus,RA
0.0,0,ATP6V1H,test,epithelial cell of uterus,RA
0.0,0,ALDH3A2,test,epithelial cell of uterus,RA
0.0,0,SERPINA5,test,epithelial cell of uterus,RA
0.0,0,EZH2,test,epithelial cell of uterus,RA
0.0,0,IDH2,test,epithelial cell of uterus,RA
0.0,0,ATOX1,test,epithelial cell of uterus,RA
0.0,0,PLK2,test,epithelial cell of uterus,RA
0.0,0,SOD2,test,epithelial cell of uterus,RA
0.0,0,DYRK1A,test,epithelial cell of uterus,RA
0.0,0,IDH3G,test,epithelial cell of uterus,RA
0.0,0,LGALS1,test,epithelial cell of uterus,RA
0.0,0,PLIN3,test,epithelial cell of uterus,RA
0.0,0,SLC12A2,test,epithelial cell of uterus,RA
0.0,0,RPL18,test,epithelial cell of uterus,RA
0.0,0,AMD1,test,epithelial cell of uterus,RA
0.0,0,ATP6V0E1,test,epithelial cell of uterus,RA
0.0,0,PAPSS1,test,epithelial cell of uterus,RA
0.0,0,PSAT1,test,epithelial cell of uterus,RA
0.0,0,GAPDH,test,epithelial cell of uterus,RA
0.0,0,TPT1,test,epithelial cell of uterus,RA
0.0,0,CCT3,test,epithelial cell of uterus,RA
0.0,0,TUBA1A,test,epithelial cell of uterus,RA
0.0,0,RACK1,test,epithelial cell of uterus,RA
1.0,0,FKBP1A,test,epithelial cell of uterus,RA
0.0,0,ALDH7A1,test,epithelial cell of uterus,RA
0.0,0,SRP14,test,epithelial cell of uterus,RA
0.0,0,COX5B,test,epithelial cell of uterus,RA
0.0,0,TXNRD1,test,epithelial cell of uterus,RA
0.0,0,PYCR1,test,epithelial cell of uterus,RA
0.0,0,CDK7,test,epithelial cell of uterus,RA
1.0,0,TUBB2A,test,epithelial cell of uterus,RA
1.0,0,TUBB4B,test,epithelial cell of uterus,RA
1.0,0,TUBB,test,epithelial cell of uterus,RA
0.0,0,MAP2K6,test,epithelial cell of uterus,RA
0.0,0,CKS1B,test,epithelial cell of uterus,RA
0.0,0,PLAUR,test,epithelial cell of uterus,RA
0.0,0,ATP2B4,test,epithelial cell of uterus,RA
0.0,0,DSP,test,epithelial cell of uterus,RA
0.0,0,HNRNPA2B1,test,epithelial cell of uterus,RA
0.0,0,PRDX2,test,epithelial cell of uterus,RA
0.0,0,RAF1,test,epithelial cell of uterus,RA
0.0,0,TSPO,test,epithelial cell of uterus,RA
0.0,0,RELA,test,epithelial cell of uterus,RA
0.0,0,B4GALT1,test,epithelial cell of uterus,RA
0.0,0,ERBB2,test,epithelial cell of uterus,RA
0.0,0,KHSRP,test,epithelial cell of uterus,RA
0.0,0,GSTZ1,test,epithelial cell of uterus,RA
0.0,0,CA8,test,epithelial cell of uterus,RA
0.0,0,IGF1R,test,epithelial cell of uterus,RA
0.0,0,CFL1,test,epithelial cell of uterus,RA
0.0,0,RIPK4,test,epithelial cell of uterus,RA
0.0,0,HSP90AA1,test,epithelial cell of uterus,RA
0.0,0,SLC11A2,test,epithelial cell of uterus,RA
0.0,0,XPO1,test,epithelial cell of uterus,RA
0.0,0,HMGB1,test,epithelial cell of uterus,RA
0.0,0,FUBP1,test,epithelial cell of uterus,RA
0.0,0,F3,test,epithelial cell of uterus,RA
0.0,0,ASRGL1,test,epithelial cell of uterus,RA
0.0,0,CALM1,test,epithelial cell of uterus,RA
0.0,0,ATP6V1D,test,epithelial cell of uterus,RA
0.0,0,ACP1,test,epithelial cell of uterus,RA
0.0,0,RPS18,test,epithelial cell of uterus,RA
0.0,0,NOLC1,test,epithelial cell of uterus,RA
0.0,0,APRT,test,epithelial cell of uterus,RA
0.0,0,ANO1,test,epithelial cell of uterus,RA
0.0,0,PLOD3,test,epithelial cell of uterus,RA
0.0,0,CARS2,test,epithelial cell of uterus,RA
1.0,0,CX3CL1,test,epithelial cell of uterus,RA
0.0,0,PML,test,epithelial cell of uterus,RA
0.0,0,S100A6,test,epithelial cell of uterus,RA
0.0,0,SDC2,test,epithelial cell of uterus,RA
0.0,0,PRPF4B,test,epithelial cell of uterus,RA
1.0,0,PTGS1,test,epithelial cell of uterus,RA
0.0,0,SQLE,test,epithelial cell of uterus,RA
0.0,0,MARK1,test,epithelial cell of uterus,RA
0.0,0,AHCY,test,epithelial cell of uterus,RA
0.0,0,NEIL1,test,epithelial cell of uterus,RA
0.0,0,IGFBP3,test,epithelial cell of uterus,RA
0.0,0,ACTN1,test,epithelial cell of uterus,RA
0.0,0,PEF1,test,epithelial cell of uterus,RA
0.0,0,IDO1,test,epithelial cell of uterus,RA
0.0,0,PLOD1,test,epithelial cell of uterus,RA
0.0,0,SIVA1,test,epithelial cell of uterus,RA
1.0,0,FDPS,test,epithelial cell of uterus,RA
0.0,0,SLC7A1,test,epithelial cell of uterus,RA
0.0,0,PSPH,test,epithelial cell of uterus,RA
0.0,0,FGFR2,test,epithelial cell of uterus,RA
0.0,0,ACTG1,test,epithelial cell of uterus,RA
1.0,0,PPIA,test,epithelial cell of uterus,RA
0.0,0,CCND1,test,epithelial cell of uterus,RA
0.0,0,PFN1,test,epithelial cell of uterus,RA
0.0,0,CSRP1,test,epithelial cell of uterus,RA
0.0,0,PDIA3,test,epithelial cell of uterus,RA
0.0,0,CDK9,test,epithelial cell of uterus,RA
0.0,0,ALDOA,test,epithelial cell of uterus,RA
0.0,0,CSNK2A1,test,epithelial cell of uterus,RA
0.0,0,EEF1A1,test,epithelial cell of uterus,RA
0.0,0,COX7B,test,epithelial cell of uterus,RA
0.0,0,VLDLR,test,epithelial cell of uterus,RA
0.0,0,TP53,test,epithelial cell of uterus,RA
0.0,0,RANBP1,test,epithelial cell of uterus,RA
0.0,0,COX7C,test,epithelial cell of uterus,RA
0.0,0,DDX39B,test,epithelial cell of uterus,RA
0.0,0,ATP6V0B,test,epithelial cell of uterus,RA
0.0,0,SRI,test,epithelial cell of uterus,RA
0.0,0,GLB1,test,epithelial cell of uterus,RA
0.0,0,HSPD1,test,epithelial cell of uterus,RA
1.0,0,IL6R,test,epithelial cell of uterus,RA
0.0,0,FLNA,test,epithelial cell of uterus,RA
0.0,0,DHCR7,test,epithelial cell of uterus,RA
1.0,0,TNF,test,epithelial cell of uterus,RA
0.0,0,MGST2,test,epithelial cell of uterus,RA
0.0,0,EBP,test,epithelial cell of uterus,RA
0.0,0,ACLY,test,epithelial cell of uterus,RA
0.0,0,PSMB5,test,epithelial cell of uterus,RA
0.0,0,ECHS1,test,epithelial cell of uterus,RA
0.0,0,TOP1,test,epithelial cell of uterus,RA
0.0,0,MAPK6,test,epithelial cell of uterus,RA
0.0,0,MARK3,test,epithelial cell of uterus,RA
0.0,0,SLC38A2,test,epithelial cell of uterus,RA
0.0,0,TRAPPC3,test,epithelial cell of uterus,RA
0.0,0,HSPA8,test,epithelial cell of uterus,RA
0.0,0,OAZ1,test,epithelial cell of uterus,RA
0.0,0,ATP2C1,test,epithelial cell of uterus,RA
0.0,0,YARS2,test,epithelial cell of uterus,RA
0.0,0,HGS,test,epithelial cell of uterus,RA
0.0,0,NOMO1,test,epithelial cell of uterus,RA
0.0,0,CDK16,test,epithelial cell of uterus,RA
0.0,0,UGCG,test,epithelial cell of uterus,RA
0.0,0,MAP3K13,test,epithelial cell of uterus,RA
0.0,0,AIFM1,test,epithelial cell of uterus,RA
0.0,0,PGD,test,epithelial cell of uterus,RA
0.0,0,APP,test,epithelial cell of uterus,RA
0.0,0,ELOVL5,test,epithelial cell of uterus,RA
0.0,0,COX6B1,test,epithelial cell of uterus,RA
1.0,0,RBX1,test,epithelial cell of uterus,RA
0.0,0,CDK5,test,epithelial cell of uterus,RA
0.0,0,GSTP1,test,epithelial cell of uterus,RA
1.0,0,DDB1,test,epithelial cell of uterus,RA
0.0,0,TPI1,test,epithelial cell of uterus,RA
0.0,0,VIM,test,epithelial cell of uterus,RA
0.0,0,ITGB1,test,epithelial cell of uterus,RA
0.0,0,GSS,test,epithelial cell of uterus,RA
0.0,0,SOD1,test,epithelial cell,RA
0.0,0,PGK1,test,epithelial cell,RA
0.0,0,HSPD1,test,epithelial cell,RA
0.0,0,GSR,test,epithelial cell,RA
0.0,0,SLC38A1,test,epithelial cell,RA
0.0,0,PLIN3,test,epithelial cell,RA
0.0,0,AKR1C2,test,epithelial cell,RA
0.0,0,GLRX2,test,epithelial cell,RA
0.0,0,GSTM4,test,epithelial cell,RA
0.0,0,ALDH1A1,test,epithelial cell,RA
0.0,0,MAP3K13,test,epithelial cell,RA
0.0,0,CDK16,test,epithelial cell,RA
0.0,0,GOT1,test,epithelial cell,RA
0.0,0,GCAT,test,epithelial cell,RA
0.0,0,CFL1,test,epithelial cell,RA
0.0,0,B4GALT1,test,epithelial cell,RA
0.0,0,PHYH,test,epithelial cell,RA
0.0,0,NQO1,test,epithelial cell,RA
0.0,0,APP,test,epithelial cell,RA
0.0,0,CADPS2,test,epithelial cell,RA
0.0,0,KCNQ1,test,epithelial cell,RA
0.0,0,P4HB,test,epithelial cell,RA
0.0,0,IDH2,test,epithelial cell,RA
0.0,0,FCER1A,test,epithelial cell,RA
0.0,0,PLD2,test,epithelial cell,RA
0.0,0,TRAPPC3,test,epithelial cell,RA
0.0,0,GSTO1,test,epithelial cell,RA
0.0,0,EEF2,test,epithelial cell,RA
1.0,0,GMPS,test,epithelial cell,RA
0.0,0,PYCR2,test,epithelial cell,RA
0.0,0,CCND1,test,epithelial cell,RA
0.0,0,RPS6KA6,test,epithelial cell,RA
1.0,0,DDB1,test,epithelial cell,RA
0.0,0,EBP,test,epithelial cell,RA
1.0,0,MAP2K2,test,epithelial cell,RA
1.0,0,TUBB2A,test,epithelial cell,RA
0.0,0,CSNK2A1,test,epithelial cell,RA
1.0,0,FDPS,test,epithelial cell,RA
0.0,0,EPCAM,test,epithelial cell,RA
0.0,0,ALDH3A2,test,epithelial cell,RA
0.0,0,DSP,test,epithelial cell,RA
0.0,0,SLC25A5,test,epithelial cell,RA
0.0,0,GAMT,test,epithelial cell,RA
0.0,0,NCS1,test,epithelial cell,RA
0.0,0,PDXK,test,epithelial cell,RA
1.0,0,TUBB,test,epithelial cell,RA
0.0,0,HNRNPK,test,epithelial cell,RA
0.0,0,GSTP1,test,epithelial cell,RA
0.0,0,RPS18,test,epithelial cell,RA
0.0,0,SRP14,test,epithelial cell,RA
0.0,0,ALDH3A1,test,epithelial cell,RA
0.0,0,GPX2,test,epithelial cell,RA
0.0,0,TUBG1,test,epithelial cell,RA
0.0,0,S100A7,test,epithelial cell,RA
0.0,0,COX7C,test,epithelial cell,RA
0.0,0,MAPT,test,epithelial cell,RA
0.0,0,KRT1,test,epithelial cell,RA
1.0,0,KEAP1,test,epithelial cell,RA
0.0,0,GSTZ1,test,epithelial cell,RA
0.0,0,ARL2,test,epithelial cell,RA
1.0,0,FKBP1A,test,epithelial cell,RA
0.0,0,ATP6V1H,test,epithelial cell,RA
0.0,0,FGFR2,test,epithelial cell,RA
0.0,0,SLC2A1,test,epithelial cell,RA
0.0,0,CDK5,test,epithelial cell,RA
0.0,0,MMACHC,test,epithelial cell,RA
0.0,0,ESD,test,epithelial cell,RA
0.0,0,RIPK4,test,epithelial cell,RA
0.0,0,PRLR,test,epithelial cell,RA
0.0,0,EEF1A1,test,epithelial cell,RA
0.0,0,PNPO,test,epithelial cell,RA
0.0,0,RACK1,test,epithelial cell,RA
0.0,0,NFS1,test,epithelial cell,RA
0.0,0,TPT1,test,epithelial cell,RA
0.0,0,ALDH4A1,test,epithelial cell,RA
0.0,0,HMGB1,test,epithelial cell,RA
0.0,0,ATP6V0B,test,epithelial cell,RA
0.0,0,CDK7,test,epithelial cell,RA
0.0,0,SHMT1,test,epithelial cell,RA
0.0,0,IDH3G,test,epithelial cell,RA
0.0,0,HDAC1,test,epithelial cell,RA
0.0,0,PIM3,test,epithelial cell,RA
0.0,0,KRT6A,test,epithelial cell,RA
0.0,0,CA11,test,epithelial cell,RA
0.0,0,AHCY,test,epithelial cell,RA
0.0,0,SLC7A1,test,epithelial cell,RA
0.0,0,PLK1,test,epithelial cell,RA
0.0,0,CYSLTR2,test,epithelial cell,RA
0.0,0,RANBP1,test,epithelial cell,RA
0.0,0,EPHA2,test,epithelial cell,RA
0.0,0,PSPH,test,epithelial cell,RA
0.0,0,VTN,test,epithelial cell,RA
0.0,0,HBB,test,epithelial cell,RA
0.0,0,HSD17B8,test,epithelial cell,RA
0.0,0,ALDH7A1,test,epithelial cell,RA
0.0,0,HSP90AA1,test,epithelial cell,RA
0.0,0,SORD,test,epithelial cell,RA
0.0,0,COX6B1,test,epithelial cell,RA
0.0,0,ACP1,test,epithelial cell,RA
0.0,0,BLVRB,test,epithelial cell,RA
0.0,0,PSMB5,test,epithelial cell,RA
0.0,0,HADH,test,epithelial cell,RA
0.0,0,ATOX1,test,epithelial cell,RA
0.0,0,CALM1,test,epithelial cell,RA
0.0,0,CKS1B,test,epithelial cell,RA
0.0,0,POR,test,epithelial cell,RA
0.0,0,GPI,test,epithelial cell,RA
0.0,0,ARG2,test,epithelial cell,RA
0.0,0,ECHS1,test,epithelial cell,RA
0.0,0,PDIA3,test,epithelial cell,RA
0.0,0,SLC7A8,test,epithelial cell,RA
0.0,0,FDX1,test,epithelial cell,RA
0.0,0,CTSL,test,epithelial cell,RA
0.0,0,ERBB4,test,epithelial cell,RA
0.0,0,PYCR1,test,epithelial cell,RA
0.0,0,RPSA,test,epithelial cell,RA
0.0,0,SERPINA4,test,epithelial cell,RA
0.0,0,AR,test,epithelial cell,RA
0.0,0,CCT3,test,epithelial cell,RA
0.0,0,RPL18,test,epithelial cell,RA
0.0,0,TP53,test,epithelial cell,RA
0.0,0,EPHA1,test,epithelial cell,RA
0.0,0,THBD,test,epithelial cell,RA
0.0,0,F3,test,epithelial cell,RA
0.0,0,ALAD,test,epithelial cell,RA
0.0,0,MOCS2,test,epithelial cell,RA
0.0,0,RNASE1,test,epithelial cell,RA
0.0,0,ATP6V1D,test,epithelial cell,RA
0.0,0,SLC25A12,test,epithelial cell,RA
0.0,0,SIVA1,test,epithelial cell,RA
0.0,0,GSTA4,test,epithelial cell,RA
0.0,0,ATP6AP1,test,epithelial cell,RA
0.0,0,C1QB,test,epithelial cell,RA
1.0,0,TUBB4B,test,epithelial cell,RA
0.0,0,PEBP1,test,epithelial cell,RA
0.0,0,FDXR,test,epithelial cell,RA
0.0,0,SQLE,test,epithelial cell,RA
0.0,0,ERBB2,test,epithelial cell,RA
0.0,0,ATP6V0E1,test,epithelial cell,RA
0.0,0,ADH7,test,epithelial cell,RA
0.0,0,KCNMA1,test,epithelial cell,RA
0.0,0,BRCC3,test,epithelial cell,RA
0.0,0,PRDX2,test,epithelial cell,RA
0.0,0,PRDX1,test,epithelial cell,RA
0.0,0,CDK1,test,epithelial cell,RA
0.0,0,TOP2A,test,epithelial cell,RA
0.0,0,AKR1B1,test,epithelial cell,RA
0.0,0,GAPDH,test,epithelial cell,RA
1.0,0,PPIA,test,epithelial cell,RA
0.0,0,FUBP1,test,epithelial cell,RA
0.0,0,ALDH9A1,test,epithelial cell,RA
0.0,0,LTF,test,epithelial cell,RA
0.0,0,MGST2,test,epithelial cell,RA
0.0,0,PDHA1,test,epithelial cell,RA
0.0,0,ACOX1,test,epithelial cell,RA
0.0,0,PHGDH,test,epithelial cell,RA
0.0,0,TPI1,test,epithelial cell,RA
0.0,0,SEMG2,test,epithelial cell,RA
0.0,0,GSS,test,epithelial cell,RA
0.0,0,SERPINA5,test,epithelial cell,RA
0.0,0,F12,test,epithelial cell,RA
0.0,0,PKM,test,epithelial cell,RA
